"SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulation"
"SUOX",0.535632904413076,11.0714921568338,8.27682447583298,3.09483261589761e-12,1.84794996029483e-11,17.3250461025391,"Up"
"ANKS3",-0.578491662517023,10.4225812264681,-8.27632341298092,3.10170754829562e-12,1.85147933011877e-11,17.3228473789957,"Down"
"XRN2",0.527882021737275,14.7897358464855,8.27608652242908,3.10496316284878e-12,1.85284672517667e-11,17.3218078772146,"Up"
"GIPR",-1.00867513622627,8.99931761116039,-8.2729786724915,3.14799229146419e-12,1.87677811479469e-11,17.3081704218062,"Down"
"PHLDB3",-0.566031483664824,9.84193743582879,-8.27265563056607,3.15249894981206e-12,1.87887763293734e-11,17.3067529061139,"Down"
"ZNF629",-0.599019465858891,9.82642161915503,-8.26978369253631,3.19284895472708e-12,1.90233566483475e-11,17.2941508906995,"Down"
"IGFLR1",0.57209888663682,11.2894897070679,8.26872368711444,3.20787179542539e-12,1.90950905417092e-11,17.2894996583611,"Up"
"AC008554.1",-0.70222956718188,10.3309663229499,-8.26683309015462,3.23484166342081e-12,1.92437002672459e-11,17.2812039183063,"Down"
"PROCR",-0.651721833980575,6.87254788210171,-8.26593025755381,3.24780062204397e-12,1.93148080969682e-11,17.2772424167225,"Down"
"SERPINB2",1.12160719098099,8.94823817329624,8.26440955984199,3.26974558470126e-12,1.94392954993865e-11,17.2705698584249,"Up"
"RAI14",-0.587400968355968,4.95459505262152,-8.26399091268554,3.27581298533507e-12,1.94693397577807e-11,17.2687329177535,"Down"
"STAT5B",0.514966424545753,16.506482444494,8.26315803047592,3.28791731554783e-12,1.95291915281364e-11,17.2650784094543,"Up"
"SCML1",-0.934211340301376,9.34100365641348,-8.25972973354596,3.33821333470359e-12,1.98156756310087e-11,17.2500359701651,"Down"
"ZNF614",-0.584499921901045,9.85901062491515,-8.25785460452576,3.36604753917432e-12,1.99747252456009e-11,17.2418085424665,"Down"
"TMEM119",1.57171966518119,8.81237935290682,8.25188624492096,3.45619419778554e-12,2.04906752639937e-11,17.2156220355809,"Up"
"TMEM144",0.739894263060727,9.9221554378683,8.25011639818993,3.483386946212e-12,2.06391482653838e-11,17.2078569192011,"Up"
"KLRG1",-1.09931974714753,11.1085402282264,-8.24805478378279,3.51533218848398e-12,2.0822000004768e-11,17.1988117932058,"Down"
"CIAO2A",0.567587452222843,11.8465155448146,8.24684708730024,3.53418153781135e-12,2.09142952451745e-11,17.1935131999174,"Up"
"SCML4",-0.696397385814784,12.184115176999,-8.24485831795703,3.56544194619393e-12,2.10927854876038e-11,17.1847878493985,"Down"
"NAP1L2",-0.893561515848244,8.35907695148306,-8.24253154272664,3.60236613701711e-12,2.12981025028139e-11,17.1745796994333,"Down"
"MSRA",0.969376848087758,12.2054735009548,8.24070742474706,3.63158049275784e-12,2.14444158064049e-11,17.1665769379742,"Up"
"KLRB1",-0.86713917676173,11.3265026165,-8.24029960300908,3.63814431392102e-12,2.14765709376653e-11,17.1647877570337,"Down"
"MIPEP",-0.640151321731522,9.01741001469377,-8.23929424354164,3.65437607317937e-12,2.15546792866576e-11,17.1603770996442,"Down"
"GPAM",-0.578428633233872,9.33969293530045,-8.23837914849599,3.66921338456718e-12,2.16267356119839e-11,17.1563624697462,"Down"
"FAM166A",0.595924833488203,7.24063482304725,8.23543244154574,3.71740133500378e-12,2.18838926536106e-11,17.1434350775484,"Up"
"GRN",0.757846837921984,17.1468944183508,8.2298463824517,3.81049316317429e-12,2.24181679572414e-11,17.1189293484666,"Up"
"B3GNT5",1.06401936534865,11.973744810765,8.22949863345734,3.81636482161902e-12,2.24348308630917e-11,17.1174038222804,"Up"
"TOP1MT",-0.522351259609011,10.7962785311362,-8.22784644415545,3.84438537374959e-12,2.25898813745757e-11,17.11015594604,"Down"
"ASIC1",-0.833657732076005,5.8773659488139,-8.2264735436835,3.86782557783178e-12,2.27137169942213e-11,17.1041333221953,"Down"
"TBC1D2",0.598220619913022,12.9838388434566,8.22594335627865,3.8769158977558e-12,2.27601394022026e-11,17.1018075167011,"Up"
"LDLRAD2",-0.617684285757975,6.53368604006164,-8.22245711728658,3.93722307682015e-12,2.3100059500207e-11,17.0865144205029,"Down"
"C20ORF194",-0.510517443233799,10.655494959682,-8.22016498634336,3.97738357042407e-12,2.33214341077415e-11,17.0764597135913,"Down"
"BANK1",-0.869988103937184,12.0974839220143,-8.21973770493238,3.98491511087861e-12,2.33584630263132e-11,17.0745854093922,"Down"
"ANXA5",0.641723225319443,15.221840850852,8.21712407271306,4.03129582133562e-12,2.36159163078426e-11,17.0631206179027,"Up"
"KLLN",0.737869480504068,8.58100656881642,8.21495716123617,4.07015780080538e-12,2.38363038270405e-11,17.0536155347714,"Up"
"DGKK",-1.20859301310713,6.81258535595151,-8.21447227986932,4.07890491115515e-12,2.38656950057624e-11,17.0514886381479,"Down"
"CACNG6",-1.42042225643906,7.61798394958186,-8.21412254171909,4.08522573506397e-12,2.38953974384506e-11,17.0499545416571,"Down"
"KLHDC4",-0.656632098820607,12.6597354879332,-8.2066749584374,4.22217333995773e-12,2.46513817717264e-11,17.0172872164387,"Down"
"HEATR6",-0.547883588726164,10.611709243266,-8.20654363909783,4.22462876685172e-12,2.46582207324783e-11,17.016711225449,"Down"
"DIP2A",-0.570380768857927,13.3090284340713,-8.20084682449022,4.33253315492589e-12,2.52496613578276e-11,16.9917244405187,"Down"
"ICA1",0.776317411760849,9.34342287553922,8.19882429055363,4.37150097849632e-12,2.54613082469108e-11,16.9828536462536,"Up"
"HID1",-0.82831652292113,8.0812814053657,-8.19724453841638,4.4021811742352e-12,2.56322271342749e-11,16.9759249712924,"Down"
"CD83",-0.713695953336809,9.83275570288377,-8.19680810791649,4.41069489976512e-12,2.56740145984206e-11,16.9740108331881,"Down"
"PPAN",-0.608312781258707,9.16293458627059,-8.19289313117419,4.48780615965126e-12,2.61149520253888e-11,16.9568404208509,"Down"
"ECI2",-0.525500997174085,11.2488688280965,-8.1905962687199,4.53367156496912e-12,2.63738549112699e-11,16.9467669993908,"Down"
"KCNQ5",-0.793059473111757,7.97409338840591,-8.18729234298113,4.60046915387707e-12,2.67462334731763e-11,16.9322771575046,"Down"
"PKMYT1",0.882291169048573,9.0490298215943,8.18604427446576,4.62595720833279e-12,2.68797538173409e-11,16.9268036624122,"Up"
"LMTK3",-0.603213953921623,9.89175135926354,-8.18603072080301,4.62623477406196e-12,2.68797538173409e-11,16.926744222109,"Down"
"TTC22",-0.769007919207328,11.0360724313291,-8.18472432973707,4.65306661238115e-12,2.70193039484594e-11,16.9210150023154,"Down"
"ALDH3B1",0.737735415225506,13.9407016312292,8.18277756008893,4.69333982696564e-12,2.72449228226182e-11,16.9124774817805,"Up"
"NAP1L3",-0.822014694943033,7.78267590764625,-8.17793253892593,4.7950878255027e-12,2.78103508043275e-11,16.8912302581703,"Down"
"BTK",0.523291119150318,14.1896759490519,8.17766842673741,4.80069722115761e-12,2.78344772759328e-11,16.8900720493316,"Up"
"SLC45A3",-1.11673725055388,9.62533062109386,-8.17662677552171,4.82288450133265e-12,2.79546788648025e-11,16.8855041273068,"Down"
"MARC1",0.942459887073562,13.612463726122,8.17516761964678,4.85413701681433e-12,2.81273364918182e-11,16.879105393192,"Up"
"MAOA",1.85911227052118,7.22433987790906,8.17175875041655,4.92793950512298e-12,2.85377630629905e-11,16.8641569854275,"Up"
"DDTL",0.523265051337641,9.19502691177887,8.17094213725801,4.94578506499968e-12,2.86324722952031e-11,16.8605760689947,"Up"
"NYAP1",-0.578587763522544,5.62920364913813,-8.16826679489521,5.00470308404314e-12,2.89648322250996e-11,16.8488446229932,"Down"
"HIVEP3",-0.761357225735594,10.6914770989649,-8.16787398237248,5.01341266697177e-12,2.90064969701292e-11,16.8471221495259,"Down"
"CAPN5",-0.81928872922226,9.67717754030215,-8.16669485038174,5.0396478502657e-12,2.91407279941741e-11,16.8419517144637,"Down"
"SLC22A17",-0.886510922392023,8.64537558360272,-8.16560822940016,5.06394610074842e-12,2.92724132970114e-11,16.8371869759807,"Down"
"PRSS23",-1.38419321928757,10.4539199709131,-8.16464641208087,5.08555119048944e-12,2.93884560670986e-11,16.8329695231139,"Down"
"TSEN2",-0.538776080066519,9.35842240582739,-8.16321994510951,5.11776325077808e-12,2.95657062890167e-11,16.8267146937856,"Down"
"RTN1",-0.877346978588286,11.3478400905089,-8.1624998822611,5.1341008200233e-12,2.96511693374158e-11,16.8235573590063,"Down"
"AFAP1L2",-0.565448222801022,8.57507980697075,-8.16043653485573,5.18120537619674e-12,2.99142173298575e-11,16.8145100793388,"Down"
"PCED1B",-0.823126193200189,12.5964563041571,-8.1543857713278,5.32184312395856e-12,3.06800821102901e-11,16.7879797627283,"Down"
"AJM1",-0.972380170912588,10.1060750374099,-8.15212980251249,5.37524888018878e-12,3.09693682107006e-11,16.7780885049823,"Down"
"DCTN6",0.633950205973536,9.50110650603199,8.14564755202571,5.53170123930086e-12,3.18039697300282e-11,16.749668147185,"Up"
"BEST1",0.793435502843783,15.6274106392654,8.14352707766781,5.58386080961245e-12,3.20750461043936e-11,16.7403715892302,"Up"
"PDPR",-0.660082705738122,13.0276557875324,-8.13853734937471,5.70854461746103e-12,3.27520711948325e-11,16.7184962955116,"Down"
"GPRASP2",-0.506577207803393,7.03308495848651,-8.13843683250936,5.71108470822497e-12,3.2756857721638e-11,16.7180556319065,"Down"
"RAB18",0.6573234545353,13.3724774717139,8.13403708585502,5.82338071801401e-12,3.33710474270436e-11,16.6987675904272,"Up"
"CIDEB",0.596219309365166,13.6577618075003,8.13198885297618,5.87640801759727e-12,3.36548354196004e-11,16.6897885776219,"Up"
"NR1I3",0.615260795246014,6.27510588647885,8.13029170388398,5.92071115728327e-12,3.38883506269182e-11,16.6823487527965,"Up"
"ZYX",0.73132197942992,17.3731657433201,8.1284452016916,5.96929206692285e-12,3.41562322887722e-11,16.6742543217701,"Up"
"ATP5PO",0.557301302145054,10.6611976841506,8.12811971872464,5.9778966040444e-12,3.41952780719287e-11,16.6728275288481,"Up"
"CDA",0.962326393750551,14.741485656797,8.12713024484044,6.00413068963805e-12,3.43248947999760e-11,16.6684900766741,"Up"
"C9ORF66",0.619469456658901,9.21932301724882,8.12027765534195,6.18899746198875e-12,3.53291671410731e-11,16.6384520647096,"Up"
"MTBP",-0.535310866009926,8.29395968392122,-8.11957246470721,6.2083415173569e-12,3.54196185738003e-11,16.6353609897327,"Down"
"EBF1",-0.901997721645715,8.31308831683596,-8.1195655388956,6.20853179812591e-12,3.54196185738003e-11,16.6353306317854,"Down"
"RIOK3",0.661589373855802,14.2264110564989,8.11838774980282,6.24097540952984e-12,3.55835661488128e-11,16.6301680477722,"Up"
"RASA4",-0.834892947264563,9.18370747736545,-8.11723860917254,6.27279304595003e-12,3.57543617872895e-11,16.6251310865665,"Down"
"ST6GALNAC6",-0.644527130257095,12.6047811345746,-8.11688121328716,6.28272168297965e-12,3.58003277383556e-11,16.6235645437702,"Down"
"USP53",-1.04958031644688,10.2919078152803,-8.1165405356376,6.29220048905078e-12,3.58437039428188e-11,16.6220712849089,"Down"
"PRKCA",-0.614066315631717,11.9105229365563,-8.1164152064847,6.29569116289711e-12,3.58529529659292e-11,16.621521943012,"Down"
"ZC3H12B",-0.711628321927006,6.78119846755781,-8.115344678862,6.32558647241136e-12,3.60125220959725e-11,16.6168296368693,"Down"
"NEMP2",-0.614786941686501,9.70078578516396,-8.11422289059155,6.35706540234247e-12,3.61810097573155e-11,16.6119126913582,"Down"
"DNAJB5",-0.777273991474586,8.66895096816328,-8.11234369968663,6.4101490327669e-12,3.64723235188808e-11,16.6036760535943,"Down"
"MAPK3",0.596729390037711,14.5353144393181,8.11218592317742,6.41462601680219e-12,3.64869856044586e-11,16.6029845129494,"Up"
"C2CD2",-0.676124984900657,10.0896902329583,-8.10960220699633,6.48838605411295e-12,3.6895610718724e-11,16.5916601134636,"Down"
"GATA2",-1.54206790717684,10.3848220022684,-8.10777088338022,6.54117912322446e-12,3.71627996163548e-11,16.5836335912824,"Down"
"RBM20",-0.535345905846479,4.77573673956281,-8.10439880158562,6.63951359892291e-12,3.7710316367973e-11,16.5688543933654,"Down"
"GCFC2",-0.60087512713535,10.084576232721,-8.10307415131529,6.67854483597065e-12,3.79207854775708e-11,16.5630488170169,"Down"
"WASF1",0.755712222124334,8.51300636905714,8.1020393780727,6.70919409567307e-12,3.80835513506385e-11,16.5585137372117,"Up"
"PARP9",0.689420734654192,15.0093791457694,8.10004918752579,6.7685375753257e-12,3.8397703710186e-11,16.5497914819675,"Up"
"LZTFL1",-0.54336485239705,9.9509857548151,-8.09868317407917,6.80957243006713e-12,3.86076821300794e-11,16.5438048458211,"Down"
"ZNF391",-0.784008419601158,7.30170624300584,-8.09335663186954,6.97196796050075e-12,3.94817755073712e-11,16.5204616268929,"Down"
"SWT1",0.513386528373383,10.5119490722357,8.09112638904307,7.04110694589573e-12,3.98615497293738e-11,16.5106880551434,"Up"
"RGMB",-0.868388756937986,9.16861787556992,-8.08903983477062,7.10641127539146e-12,4.01957041889079e-11,16.5015443403893,"Down"
"CCSER1",-0.546370710511179,5.592979211852,-8.08622015842179,7.19562257988051e-12,4.06763439509701e-11,16.4891881976219,"Down"
"FCRL6",-1.31125741380871,11.5944074444642,-8.08603400774732,7.20155137179877e-12,4.06978784557539e-11,16.4883724749422,"Down"
"PADI4",0.977994262575998,15.5276111600945,8.08366077321088,7.27756643100610e-12,4.11153598630804e-11,16.4779729455937,"Up"
"CCND2",-0.6451688782208,13.4678608935927,-8.08223246444329,7.32370104224227e-12,4.13516704246334e-11,16.4717141922864,"Down"
"TALDO1",0.711484404207745,17.1585736917122,8.08212791584548,7.32708942766246e-12,4.1358641469548e-11,16.4712560704464,"Up"
"ZMPSTE24",0.550132932439759,13.1591641691055,8.08173522864032,7.33983027797004e-12,4.14183840222917e-11,16.4695353569013,"Up"
"FAU",0.567935268089358,15.1285112388633,8.07765061996469,7.47367558680907e-12,4.21419060747897e-11,16.4516373926483,"Up"
"LAIR1",0.966074498739907,14.747164249522,8.07680315453452,7.50174933816842e-12,4.22823870093479e-11,16.4479240449413,"Up"
"P2RX1",0.85306956915142,14.0994500528006,8.07531242851596,7.55138797289797e-12,4.25496781817957e-11,16.441392184316,"Up"
"KDM8",-0.547721474785337,9.70565358607486,-8.07296109203637,7.63035095611054e-12,4.29442055715682e-11,16.4310895955538,"Down"
"MYO6",-1.05544306054677,8.64126630001394,-8.07031317716442,7.72026113696793e-12,4.34247728802564e-11,16.4194877838914,"Down"
"PPAT",-0.719039222532708,9.71963451294842,-8.06943751665359,7.75022641820763e-12,4.35677979826818e-11,16.4156511475909,"Down"
"JAG1",0.596881191367553,9.5462064456329,8.06669113859768,7.84496341837322e-12,4.4087454645309e-11,16.4036183104052,"Up"
"ANKRD46",-0.546394552224376,9.98910212624926,-8.06424207464106,7.93041937640704e-12,4.45416330170063e-11,16.3928883638724,"Down"
"SNX32",0.732033172034147,12.4259057565408,8.06357610869471,7.95381745275249e-12,4.46599872939199e-11,16.3899706462217,"Up"
"UBXN2B",0.653277344012649,14.3963254154142,8.06082134619272,8.05133793568091e-12,4.51811345350323e-11,16.3779017214482,"Up"
"RGS12",-0.659179775662111,10.4533423138992,-8.05930412950003,8.1055573560527e-12,4.54721057283903e-11,16.3712547550405,"Down"
"CENPA",1.0561327316011,6.72505074047639,8.05869120401451,8.12756417840993e-12,4.55822473475485e-11,16.3685695387229,"Up"
"COA6",0.513662609460915,10.1608520395368,8.05623673681711,8.2162901700901e-12,4.60529539218448e-11,16.3578167117106,"Up"
"LAMTOR3",0.600835571460053,12.3227830172618,8.05529239566592,8.25068399937995e-12,4.62322395214745e-11,16.3536796929776,"Up"
"GCNT1",0.561742839028336,11.3015355518502,8.05076168543726,8.41770682083912e-12,4.71406311112784e-11,16.3338318294528,"Up"
"ICAM1",0.764158693598433,13.4431294429997,8.04974016261382,8.45582881512831e-12,4.73403150836469e-11,16.3293569199343,"Up"
"GAS6",0.825216924529274,10.7359765826203,8.0487518602417,8.49287511497742e-12,4.75338620906183e-11,16.3250275777048,"Up"
"APOBEC3D",-0.755820616536467,8.37272035772253,-8.04785023820702,8.52681355981333e-12,4.77099069898297e-11,16.3210779811923,"Down"
"ABHD14A",-0.516548422234439,9.18989494769679,-8.04654802741218,8.57606994358151e-12,4.79715325157576e-11,16.3153736466407,"Down"
"VEZT",-0.501138548726038,10.9483394110797,-8.04481718464385,8.64197944145267e-12,4.83261302312800e-11,16.3077917984482,"Down"
"HMMR",1.51919000324709,7.50941795870034,8.04337765600067,8.69718091913835e-12,4.86063349933943e-11,16.3014861283201,"Up"
"PPP1R12B",-0.889914979440464,13.3677250969559,-8.04331267689431,8.69968095465794e-12,4.86063349933943e-11,16.3012014977344,"Down"
"PCSK9",2.79837655511784,6.63964020258068,8.03653245365756,8.96452903617221e-12,4.99987949699724e-11,16.271502784634,"Up"
"SPIB",-0.969073442106947,10.4791600454092,-8.03457153158509,9.04261632169558e-12,5.03904124276031e-11,16.2629139200907,"Down"
"MAPKAPK2",0.50745344930968,15.1206636197554,8.03395584774207,9.06727371659807e-12,5.04985084628285e-11,16.2602172502662,"Up"
"TXNRD3",-0.543940056458,6.1414188746422,-8.03204749613509,9.14412819839301e-12,5.09117697285419e-11,16.2518588510501,"Down"
"THEM6",-0.567341994412724,10.7613582824306,-8.0312225179283,9.17755332863843e-12,5.10830598753170e-11,16.2482455725491,"Down"
"CD48",0.63266432124254,15.161092891948,8.0302888813034,9.21552806945056e-12,5.1264711911257e-11,16.2441564217117,"Up"
"FXYD7",-0.85951563348165,7.55542167030752,-8.02991367954428,9.23083318137473e-12,5.13349810547173e-11,16.242513119832,"Down"
"FYN",-0.69064289838729,14.370125161463,-8.02823719416208,9.29953046595822e-12,5.17020508215969e-11,16.2351705528685,"Down"
"HIST2H2AA3",0.540283186383107,4.67035098666685,8.02477104896684,9.4431854162999e-12,5.24855251951395e-11,16.2199901261377,"Up"
"TKT",0.620208733247653,17.6649237430585,8.02191106397837,9.56338462824081e-12,5.31382161504943e-11,16.2074648447182,"Up"
"NTAN1",0.536617946856881,11.5970627006685,8.02133235790906,9.58789162013687e-12,5.32589767953394e-11,16.20493044907,"Up"
"MTHFS",0.735993544343796,9.71573535317538,8.01771097853558,9.74267961066338e-12,5.40718718391818e-11,16.1890712455412,"Up"
"RABL2A",-0.510335972868108,10.910041935651,-8.01622383497843,9.80696464731764e-12,5.43824864285116e-11,16.182558723192,"Down"
"FAM174B",0.563989424361455,9.19636797926322,8.0162197424378,9.80714213934987e-12,5.43824864285116e-11,16.1825408012072,"Up"
"BAG3",-0.649213320236635,10.247753080888,-8.01213234868434,9.98602166854645e-12,5.53264783903917e-11,16.1646417212552,"Down"
"RCVRN",1.27708300662583,7.26199036719301,8.01203397112034,9.99036694167414e-12,5.53345879379776e-11,16.1642109257207,"Up"
"WNT1",-0.758399501273271,6.33904354534997,-8.01006849170363,1.00775775609348e-11,5.57881186007215e-11,16.1556041769795,"Down"
"SHF",-0.526019587283053,7.31676102759188,-8.01005766941069,1.00780598565799e-11,5.57881186007215e-11,16.1555567871013,"Down"
"CD14",0.830764278196038,16.3698534964306,8.00935437927019,1.01094514473179e-11,5.59457625771889e-11,16.1524771519122,"Up"
"ATP8B4",0.887453110618152,11.6996293058725,7.99861348342644,1.06011851851943e-11,5.86163429632264e-11,16.1054466029132,"Up"
"USP46",-0.636748538898731,9.4294245660814,-7.99638626085542,1.07061018744151e-11,5.91453608441866e-11,16.095695036409,"Down"
"RNF130",0.517572872823595,15.8039237557604,7.99517370878135,1.07636560841262e-11,5.9446214490502e-11,16.0903861495011,"Up"
"NINL",-0.98440045726214,7.23710171318077,-7.99446447235761,1.07974632964307e-11,5.96157813919949e-11,16.0872809479197,"Down"
"ZNF467",0.723852876282697,15.1796961398298,7.9937724488044,1.08305521902147e-11,5.97812859179914e-11,16.0842511302223,"Up"
"CHST12",-0.696833780988875,12.7372126935268,-7.99300954790458,1.08671473805737e-11,5.99660434336658e-11,16.0809110224554,"Down"
"NBPF3",-0.985420929953658,9.77557138245052,-7.99222422194461,1.09049472011012e-11,6.01573401616623e-11,16.0774727616042,"Down"
"CACNB1",-0.706024449455995,10.1705324592511,-7.98759028179611,1.1130678352435e-11,6.13673317260435e-11,16.0571853307277,"Down"
"C11ORF80",-0.646363837769459,9.63604890155588,-7.98637665227091,1.11905642350788e-11,6.16620961280396e-11,16.0518722120614,"Down"
"ENPP3",-0.997134252602464,6.41282382552745,-7.98411342265027,1.13031025314141e-11,6.22643367500702e-11,16.0419642556468,"Down"
"ADCK1",-0.566324998445212,9.74343577439029,-7.98303012229311,1.13573683506216e-11,6.25273923271178e-11,16.0372218716144,"Down"
"CDHR1",-0.873439703547369,8.00627268027799,-7.97903247236812,1.1559883098089e-11,6.36240857359135e-11,16.0197217545277,"Down"
"COL6A1",-0.984169553453914,8.19489571796096,-7.97833198415184,1.15957380801743e-11,6.38031399293947e-11,16.0166553727023,"Down"
"HSDL2",0.708973017346152,13.654945754377,7.97727922059161,1.16498334192542e-11,6.40824265683007e-11,16.0120469511288,"Up"
"ACOX2",0.937500494876032,6.15727029776348,7.97663845900085,1.16828816403968e-11,6.42274194504837e-11,16.0092420734966,"Up"
"FAM160B1",0.594292993947582,13.3168959218604,7.97594783667675,1.17186062976693e-11,6.4386951855263e-11,16.0062189562973,"Up"
"HBE1",0.974580019413778,4.90462170233004,7.97278734578493,1.18834892191989e-11,6.5255545746719e-11,15.9923845669758,"Up"
"WNT10B",-0.979397890254575,8.93568487805091,-7.97209127481544,1.19201133039374e-11,6.54379461908259e-11,15.9893377243993,"Down"
"SAMD12",-0.824824330619357,7.13007007140683,-7.97017585218811,1.20214767466266e-11,6.59755410018491e-11,15.9809536519052,"Down"
"RHOA",0.504685636345174,17.1754299975918,7.96809497421548,1.21325713104629e-11,6.65472056197713e-11,15.971845553963,"Up"
"HCLS1",0.581621635202829,17.7327245786752,7.96666885904004,1.2209300443207e-11,6.69298305483598e-11,15.9656035007427,"Up"
"ADORA2B",0.695862778225338,8.03322131739387,7.96544188650896,1.22757026341167e-11,6.7274634041936e-11,15.9602331645162,"Up"
"PLEKHG3",-0.667878101459188,14.9410233324072,-7.96415825712415,1.23455568747442e-11,6.76381536849393e-11,15.9546149233135,"Down"
"UQCRB",0.700641331052097,12.0198103977532,7.96177295519146,1.24764187650466e-11,6.83356159569852e-11,15.944175045023,"Up"
"SHCBP1",0.864364019280009,8.72103605195906,7.96090856010056,1.25241820213142e-11,6.85776639165376e-11,15.9403918678253,"Up"
"GRAMD1C",-1.24223758544346,9.71136118619186,-7.95849465532053,1.2658534115807e-11,6.92935663129539e-11,15.9298271779813,"Down"
"CCDC14",-0.611868701385219,11.1200738950979,-7.95726819166666,1.2727346273749e-11,6.96503934154466e-11,15.9244595470669,"Down"
"ZNF530",-0.578445784155322,8.94346399970888,-7.95557260071271,1.28230946745767e-11,7.01543837709106e-11,15.917038894676,"Down"
"TLR3",-0.944044515486983,7.24819301482775,-7.95432995165667,1.28937221014209e-11,7.0520690832693e-11,15.9116006033109,"Down"
"ARMCX2",-0.627447499282435,8.60321704219867,-7.95097517326875,1.30863399405611e-11,7.15334431763719e-11,15.896919226192,"Down"
"COL19A1",-1.03728708865446,7.41178299268421,-7.9498124415219,1.31537673403484e-11,7.18815578362862e-11,15.8918309388599,"Down"
"PARP16",-0.538443218512289,11.1644342922251,-7.94860476267012,1.32241683913121e-11,7.2245719948326e-11,15.8865460258568,"Down"
"REEP5",0.558955783881423,14.1266025135774,7.94849451710736,1.32306138050254e-11,7.22603745443407e-11,15.8860635847356,"Up"
"MCU",0.539225798558282,12.0214690403678,7.94798844205677,1.32602413109979e-11,7.24015962169727e-11,15.8838489778948,"Up"
"LAS1L",-0.536987187543367,11.673854165483,-7.94771835008888,1.32760805858272e-11,7.24547243222783e-11,15.8826670485853,"Down"
"SPINK8",0.88842277090534,6.66694703038899,7.94070592296295,1.36939930118471e-11,7.46637557656163e-11,15.8519817385575,"Up"
"CORO2A",0.586559739711929,11.7759310636347,7.9390213053938,1.37963299996176e-11,7.51790366012077e-11,15.8446104694012,"Up"
"KIF20A",1.16821838860763,7.03374292915053,7.93765429236054,1.38799339087402e-11,7.55702780974025e-11,15.8386290243434,"Up"
"RAB3A",0.557756849693942,9.01830054218586,7.93630396441379,1.39630137951694e-11,7.60010640330608e-11,15.8327206766839,"Up"
"MYLK4",-0.566550202359533,7.17903758372147,-7.93410013194853,1.40996734947928e-11,7.67231595694263e-11,15.8230780221411,"Down"
"NEDD4",1.03502074993168,10.3208148706123,7.93194481612322,1.42346157079407e-11,7.74135727668041e-11,15.8136478812698,"Up"
"FAS",0.66371419123638,13.4258818456193,7.93175917017778,1.42462989355661e-11,7.74551751018336e-11,15.8128356364789,"Up"
"NCAPD3",-0.574834425429996,11.318057123603,-7.9287314976238,1.44381954169351e-11,7.8431871737314e-11,15.7995890984105,"Down"
"DUSP14",-0.676721504884505,8.5475493371759,-7.92755431417215,1.45135009006286e-11,7.88186532225031e-11,15.7944388619053,"Down"
"PTGFR",1.39538564256746,6.51577027036681,7.92707497634975,1.45442767609931e-11,7.89634567829661e-11,15.7923417548992,"Up"
"FTH1",0.798171985339794,19.2689505750621,7.92557886215182,1.46407542139312e-11,7.94423292371065e-11,15.7857963170773,"Up"
"LRP10",0.532410157099453,17.3144230498436,7.92496762357904,1.46803536821602e-11,7.96346982368708e-11,15.7831222060274,"Up"
"LST1",0.74083469031212,15.9046945076619,7.92381796256704,1.47551250104831e-11,7.99951060350952e-11,15.7780925987367,"Up"
"HIST1H1C",1.13898668414051,12.7000348565243,7.92258879639733,1.48354876248695e-11,8.04080916907619e-11,15.7727152413355,"Up"
"KLRD1",-1.14102778174399,13.4215011736263,-7.92232693046671,1.48526647243504e-11,8.04784764959654e-11,15.7715696398808,"Down"
"KIAA1958",0.640139342649022,10.1844517272621,7.92223095886903,1.48589649515994e-11,8.04899023880294e-11,15.7711497877304,"Up"
"CD209",-0.689908137380135,6.60369149851652,-7.91842151467987,1.51112085335979e-11,8.17409964706144e-11,15.7544847834133,"Down"
"ZNF572",-0.54620737838771,7.08481251773038,-7.91783833314912,1.51501994717177e-11,8.19288314433665e-11,15.7519336305501,"Down"
"NSMF",-0.527130503269882,12.4492770482234,-7.91776119377058,1.51553644470992e-11,8.19336890421303e-11,15.7515961822967,"Down"
"LAT",-0.995348652707661,9.02731384459703,-7.91757601487334,1.51677705338965e-11,8.19776801470349e-11,15.7507861135478,"Down"
"MCC",-0.720933803596085,7.22150204055743,-7.91748735333665,1.51737140137037e-11,8.19867276885625e-11,15.7503982625212,"Down"
"ARHGAP29",1.032992306519,7.4340670843671,7.91675768572731,1.5222716081182e-11,8.22052353506572e-11,15.7472063374709,"Up"
"FAM178B",-0.565673936222828,5.47700375394861,-7.91626912437948,1.52556144890852e-11,8.23597315248532e-11,15.7450691450123,"Down"
"GNPDA2",-0.643053365200533,9.46293455953663,-7.91014561147017,1.56740233487749e-11,8.45710228621873e-11,15.7182831158735,"Down"
"MTG1",-0.501884256178738,10.046298616327,-7.90989571562889,1.5691339394769e-11,8.46336836120535e-11,15.7171900396416,"Down"
"TFDP2",-0.545488961355171,12.2523857887517,-7.90979216928345,1.56985200301808e-11,8.46336836120535e-11,15.7167371156853,"Down"
"PIK3R3",-0.837018603534848,8.2961867738164,-7.9097872887017,1.5698858565127e-11,8.46336836120535e-11,15.7167157674574,"Down"
"CDC14A",-0.581385780172247,11.5067828388855,-7.90705007694146,1.58898739891908e-11,8.55913745342023e-11,15.70474308127,"Down"
"CD163",1.31326555787858,13.9169105749612,7.90185609396084,1.62587335907735e-11,8.75536907301242e-11,15.6820254371532,"Up"
